diff_zip,quality_score1,quality_score2,quality_score_diff,revenue1,revenue2,discount_ratio1,discount_ratio2,prime_session1,prime_session2,late_session1,late_session2,couple1,couple2,weekend1,weekend2,special_request2,num_hvc,client_rank_label,signup_to_book_interval,booking_interval,income_level,booking_hour_ahead1_On_Demand,booking_hour_ahead2_On_Demand,market_maturity_Mature_Market,market_maturity_Medium_Age_Market,market_maturity_New_Market
1,2.41,4.92,-2.51,99.0,69.0,0.0,0.30303,1,0,0,0,0,0,0,0,0,35,0,0,1,71035,1,0,0,0,0
0,4.92,3.69,1.23,99.0,139.0,0.0,0.0,0,0,0,0,0,0,1,1,0,35,0,0,14,71035,1,1,0,0,0
0,4.92,3.71,1.21,99.0,139.0,0.0,0.0,0,0,0,0,0,0,1,1,0,35,0,0,104,71035,1,1,0,0,0
1,4.96,3.73,1.23,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,1,0,25,0,0,104,97805,1,0,0,0,0
0,4.92,4.28,0.64,198.0,99.0,0.0,0.0,0,0,1,0,1,0,1,0,0,25,0,0,0,97805,1,1,0,0,0
0,4.6,4.32,0.28,278.0,198.0,0.0,0.0,0,0,1,1,1,1,0,0,0,25,1,0,0,97805,1,0,0,0,0
0,3.17,3.73,-0.56,99.0,69.0,0.0,0.30303,0,1,1,0,0,0,1,1,0,25,0,0,34,97805,1,1,0,0,0
1,3.73,3.13,0.6,139.0,139.0,0.0,0.0,1,0,0,0,0,0,0,1,0,25,0,0,78,97805,1,1,0,0,0
0,4.92,4.92,0.0,64.0,99.0,0.353535,0.0,1,0,0,0,0,0,1,1,0,25,0,14,12,97805,1,1,0,0,0
0,3.13,3.77,-0.64,139.0,99.0,0.0,0.0,0,0,0,0,0,0,0,0,0,9,0,0,3,45854,1,1,0,0,0
1,4.28,3.39,0.89,278.0,338.0,0.0,0.0,0,0,1,0,1,1,1,0,0,9,0,0,35,45854,1,1,0,0,0
0,5.0,4.11,0.89,134.0,99.0,0.035970999999999996,0.0,0,0,0,0,0,0,1,1,0,9,0,17,20,45854,0,0,0,0,0
0,4.07,3.17,0.9,173.0,99.0,0.12626300000000001,0.0,1,1,0,0,1,0,0,0,0,19,0,17,137,74213,1,1,0,0,0
0,3.05,4.96,-1.91,169.0,169.0,0.0,0.0,0,1,1,0,0,0,0,1,0,19,0,32,9,74213,0,0,0,0,0
1,4.96,4.96,0.0,99.0,99.0,0.0,0.0,1,0,0,1,0,0,0,0,0,19,0,2,180,74213,0,0,0,0,0
0,3.09,3.81,-0.72,99.0,99.0,0.0,0.0,0,0,1,1,0,0,0,1,0,3,0,6,22,56318,1,1,0,0,0
1,3.69,4.92,-1.23,169.0,134.81,0.0,0.0,1,0,0,0,0,0,0,1,0,19,0,0,64,74562,0,1,0,0,0
0,3.31,3.17,0.14,139.0,139.0,0.0,0.0,0,0,1,1,0,0,0,0,0,19,0,2,7,74562,0,1,0,0,0
0,3.65,3.73,-0.08,139.0,169.0,0.0,0.0,0,1,0,0,0,0,0,1,0,19,0,0,17,74562,1,1,0,0,0
1,4.36,3.52,0.84,94.0,208.0,0.050505,0.0,1,0,0,0,0,1,0,0,0,5,0,17,180,42565,1,1,0,0,0
0,3.13,4.5,-1.37,198.0,198.0,0.0,0.0,1,1,0,0,1,1,1,1,0,3,0,0,176,72287,1,1,0,0,0
0,4.28,4.36,-0.08,99.0,99.0,0.0,0.0,0,1,0,0,0,0,1,0,0,3,0,0,180,72287,0,0,0,0,0
0,3.77,3.77,0.0,99.0,99.0,0.0,0.0,1,0,0,1,0,0,0,1,0,1,0,0,170,71281,1,1,0,0,0
0,3.65,4.36,-0.71,139.0,99.0,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,2,0,71281,1,1,0,0,0
1,3.43,3.3,0.13,0.0,0.0,1.0,1.0,0,0,1,1,0,0,0,0,0,7,0,89,60,83859,0,0,0,0,0
1,4.36,4.96,-0.6,99.0,99.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,0,39,84,53376,1,1,0,0,0
0,4.96,4.9,0.06,139.0,198.0,0.0,0.0,1,0,0,1,0,1,0,0,0,2,0,0,72,60526,1,0,0,0,0
1,4.92,4.96,-0.04,139.0,89.0,0.0,0.10101,0,0,0,0,0,0,0,1,0,2,0,3,166,60526,0,0,0,0,0
0,3.13,4.32,-1.19,278.0,139.0,0.0,0.0,0,0,0,0,1,0,1,1,0,2,0,0,0,60526,1,1,0,0,0
0,3.13,3.13,0.0,99.0,139.0,0.0,0.0,0,1,0,0,0,0,0,0,0,2,0,0,7,64956,1,1,0,0,0
1,4.3,2.5,1.8,278.0,139.0,0.0,0.0,0,0,1,1,1,0,1,0,0,1,1,1,3,57343,0,1,0,0,0
0,4.36,4.36,0.0,99.0,99.0,0.0,0.0,0,0,0,0,0,0,1,0,1,2,0,90,2,44033,1,0,0,0,0
0,4.96,4.96,0.0,69.0,139.0,0.30303,0.0,0,0,1,1,0,0,1,1,1,2,0,0,14,44033,1,0,0,0,0
1,4.36,3.13,1.23,99.0,99.0,0.0,0.0,1,1,0,0,0,0,0,1,0,1,0,0,58,36842,0,1,0,0,0
1,4.6,3.13,1.47,278.0,99.0,0.0,0.0,0,0,0,0,1,0,1,0,0,2,0,1,45,61546,0,0,0,0,0
1,3.13,4.01,-0.88,198.0,99.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,0,0,20,93865,1,0,0,0,0
0,4.92,4.93,-0.01,99.0,99.0,0.0,0.0,1,1,0,0,0,0,1,1,0,1,0,0,147,93865,1,0,0,0,0
0,3.05,4.36,-1.31,139.0,139.0,0.0,0.0,1,1,0,0,0,0,1,0,0,1,0,23,10,89001,1,0,0,0,0
1,3.13,3.69,-0.56,0.0,0.0,1.0,1.0,0,0,1,1,0,0,1,0,0,3,0,0,56,109417,1,0,0,0,0
0,4.96,4.36,0.6,139.0,99.0,0.0,0.0,1,1,0,0,0,0,1,1,1,3,0,41,180,109417,1,1,0,0,0
1,3.77,3.77,0.0,139.0,139.0,0.0,0.0,1,1,0,0,0,0,0,1,0,3,0,0,19,109417,1,1,0,0,0
0,3.17,3.73,-0.56,99.0,198.0,0.0,0.0,1,1,0,0,0,1,1,1,0,12,0,0,0,135603,1,0,0,0,0
0,3.69,1.86,1.83,99.0,89.0,0.0,0.10101,0,1,1,0,0,0,0,1,0,12,0,90,154,135603,1,1,0,0,0
0,3.77,3.73,0.04,139.0,139.0,0.0,0.0,0,1,0,0,0,0,1,1,0,12,0,0,118,135603,1,1,0,0,0
0,2.54,4.28,-1.74,139.0,169.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,0,0,94,55041,1,1,0,0,0
0,3.69,3.69,0.0,139.0,109.0,0.0,0.215827,0,1,1,0,0,0,0,0,1,4,0,25,111,79446,1,1,0,0,0
0,3.77,3.77,0.0,139.0,139.0,0.0,0.0,1,0,0,0,0,0,1,0,0,8,0,60,16,69375,0,0,0,0,0
0,3.69,4.92,-1.23,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,8,0,2,24,69375,0,0,0,0,0
0,3.69,4.96,-1.27,99.0,99.0,0.0,0.0,0,0,1,1,0,0,0,0,0,8,0,90,56,69375,1,1,0,0,0
0,3.81,3.43,0.38,278.0,208.0,0.0,0.0,1,1,0,0,1,1,1,0,0,3,0,90,114,104284,0,0,0,0,0
0,2.81,3.41,-0.6,198.0,188.0,0.0,0.09615399999999999,0,0,1,1,1,1,0,0,0,3,0,0,180,104284,1,0,0,0,0
0,3.69,4.96,-1.27,193.0,139.0,0.0,0.0,0,0,1,1,0,0,0,1,0,3,0,6,8,63607,1,1,0,0,0
1,4.92,3.69,1.23,99.0,99.0,0.0,0.0,0,1,0,0,0,0,1,0,0,4,0,1,38,110833,0,0,0,0,0
0,3.17,4.99,-1.82,99.0,99.0,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,8,167,64483,1,1,0,0,0
0,3.69,4.28,-0.59,99.0,69.0,0.0,0.30303,0,0,0,0,0,0,0,1,0,9,0,0,1,85626,1,1,0,0,0
1,3.17,2.02,1.15,169.0,99.0,0.0,0.0,0,1,1,0,0,0,0,0,0,9,0,0,39,85626,0,0,0,0,0
0,5.0,3.69,1.31,139.0,139.0,0.0,0.0,0,1,0,0,0,0,0,0,0,4,0,5,93,98627,0,1,0,0,0
0,3.13,3.69,-0.56,109.0,139.0,0.215827,0.0,0,1,0,0,0,0,0,0,0,4,0,0,71,98627,1,1,0,0,0
1,4.92,4.92,0.0,99.0,99.0,0.0,0.0,1,0,0,0,0,0,1,1,0,8,0,0,139,104305,1,1,0,0,0
0,2.69,3.43,-0.74,198.0,198.0,0.0,0.0,0,0,1,1,1,1,0,0,0,8,0,50,132,104305,1,1,0,0,0
0,4.96,3.05,1.91,139.0,145.0,0.0,0.0,0,0,1,1,0,0,0,0,0,7,0,0,180,86957,1,1,0,0,0
0,4.96,4.32,0.64,99.0,99.0,0.0,0.0,1,0,0,0,0,0,0,1,0,3,0,90,58,49559,1,0,0,0,0
1,3.77,5.0,-1.23,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,13,0,70,3,84293,1,0,0,0,0
0,1.86,3.69,-1.83,198.0,99.0,0.0,0.0,1,0,0,1,1,0,1,1,0,13,0,90,0,84293,1,1,0,0,0
0,3.73,3.13,0.6,99.0,99.0,0.0,0.0,0,0,1,1,0,0,0,0,0,16,0,0,14,75759,1,1,0,0,0
0,3.69,3.09,0.6,169.0,99.0,0.0,0.0,1,0,0,1,0,0,0,1,0,16,0,39,37,75759,1,1,0,0,0
0,3.45,4.32,-0.87,198.0,99.0,0.0,0.0,0,1,1,0,1,0,0,0,0,16,0,0,19,75759,1,1,0,0,0
1,3.41,4.28,-0.87,198.0,99.0,0.0,0.0,0,0,1,0,1,0,0,0,0,16,0,1,2,75759,1,1,0,0,0
0,4.92,3.77,1.15,139.0,99.0,0.0,0.0,0,0,0,0,0,0,1,0,0,11,0,0,0,129616,1,1,0,0,0
0,3.99,3.69,0.3,198.0,99.0,0.0,0.0,0,0,0,1,1,0,1,0,0,11,0,0,180,129616,1,1,0,0,0
1,4.32,4.05,0.27,278.0,278.0,0.0,0.0,0,0,1,0,1,1,0,1,0,2,0,23,79,59773,1,1,0,0,0
0,4.92,2.99,1.93,139.0,278.0,0.0,0.0,1,1,0,0,0,1,1,1,0,5,0,0,62,68901,1,1,0,0,0
0,4.92,4.92,0.0,0.0,0.0,1.0,1.0,0,0,0,1,0,0,0,0,0,10,0,11,19,47987,0,0,0,0,0
0,3.09,4.92,-1.83,109.0,99.0,0.215827,0.0,1,1,0,0,0,0,0,0,0,9,0,0,180,67329,1,1,0,0,0
0,3.69,3.69,0.0,139.0,109.0,0.0,0.215827,0,1,1,0,0,0,1,1,0,9,0,0,54,67329,1,1,0,0,0
0,4.03,3.09,0.94,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,24,0,0,21,92632,1,0,0,0,0
0,4.36,3.17,1.19,99.0,99.0,0.0,0.0,0,0,1,1,0,0,0,0,0,24,0,0,62,92632,1,1,0,0,0
0,3.99,4.96,-0.97,139.0,278.0,0.0,0.0,1,0,0,0,0,1,1,1,0,24,1,0,49,92632,1,1,0,0,0
0,3.71,3.69,0.02,168.0,109.0,0.151515,0.215827,0,1,1,0,1,0,0,0,0,24,0,2,139,92632,1,1,0,0,0
0,3.73,3.13,0.6,99.0,99.0,0.0,0.0,0,0,0,0,0,0,1,1,0,24,0,0,40,92632,0,0,0,0,0
0,3.69,3.77,-0.08,99.0,109.0,0.0,0.215827,0,0,0,0,0,0,1,1,0,24,0,0,55,92632,1,0,0,0,0
0,3.13,4.96,-1.83,139.0,155.0,0.177515,0.162162,0,0,1,1,0,0,1,0,0,5,0,85,180,46087,1,0,0,0,0
1,4.36,4.32,0.04,69.0,99.0,0.30303,0.0,0,0,1,0,0,0,0,1,0,10,0,0,3,58121,1,1,0,0,0
1,3.17,3.65,-0.48,99.0,99.0,0.0,0.0,1,0,0,0,0,0,0,0,0,4,0,15,15,74240,1,1,1,0,0
0,3.09,4.92,-1.83,139.0,99.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,0,90,6,88143,1,1,1,0,0
0,3.17,4.96,-1.79,99.0,69.0,0.0,0.30303,0,0,0,0,0,0,0,0,0,1,0,90,180,98215,1,0,1,0,0
0,3.15,3.47,-0.32,139.0,89.0,0.0,0.10101,1,0,0,0,0,0,0,0,0,1,0,59,85,51082,0,0,0,0,0
1,1.82,4.96,-3.14,139.0,139.0,0.0,0.0,1,0,0,0,0,0,0,1,0,3,0,1,180,66276,1,1,0,0,0
0,3.17,4.96,-1.79,69.0,99.0,0.30303,0.0,1,0,0,1,0,0,0,0,0,3,0,0,180,66276,0,1,0,0,0
0,3.17,3.17,0.0,134.0,139.0,0.035970999999999996,0.0,1,0,0,0,0,0,1,1,0,6,0,16,83,128155,0,1,0,0,0
1,2.88,1.9,0.98,198.0,99.0,0.0,0.0,0,1,1,0,1,0,1,1,0,9,0,0,180,94528,0,1,0,0,0
0,3.73,3.73,0.0,145.0,145.0,0.0,0.0,0,0,1,1,0,0,0,0,1,9,0,90,1,94528,1,0,0,0,0
1,3.05,3.17,-0.12,198.0,198.0,0.0,0.0,0,0,1,1,1,1,1,1,0,4,0,0,43,53634,1,1,0,0,0
0,3.05,3.05,0.0,94.0,193.0,0.050505,0.0,0,0,1,1,0,0,0,1,0,4,0,17,53,53634,1,1,0,0,0
0,3.41,2.89,0.52,198.0,69.0,0.0,0.30303,0,0,0,0,1,0,0,0,0,4,0,0,0,53634,1,1,0,0,0
0,3.09,2.58,0.51,273.0,139.0,0.0,0.0,1,1,0,0,0,0,1,1,0,3,1,3,21,132647,1,1,0,0,0
0,3.77,3.65,0.12,69.0,99.0,0.30303,0.0,0,0,1,1,0,0,0,0,0,3,0,90,64,90063,1,1,0,0,0
1,3.73,3.13,0.6,99.0,99.0,0.0,0.0,0,0,0,0,0,0,1,1,0,11,0,8,180,39102,1,1,0,0,0
1,3.13,2.41,0.72,173.0,198.0,0.12626300000000001,0.0,0,0,1,1,1,1,0,0,0,11,0,17,2,39102,1,0,0,0,0
0,3.13,3.13,0.0,99.0,94.0,0.0,0.050505,0,1,1,0,0,0,0,1,1,11,0,0,28,39102,1,0,0,0,0
0,3.17,3.77,-0.6,69.0,69.0,0.30303,0.30303,0,0,1,1,0,0,0,0,0,1,0,8,107,65730,1,1,0,0,0
0,3.13,3.13,0.0,69.0,99.0,0.30303,0.0,0,0,1,1,0,0,0,0,0,6,0,1,20,65767,1,1,0,0,0
0,3.81,3.77,0.04,99.0,99.0,0.0,0.0,0,1,1,0,0,0,0,0,0,6,0,51,49,65767,1,1,0,0,0
0,3.77,3.77,0.0,69.0,124.0,0.30303,0.10791400000000001,0,0,1,1,0,0,0,0,1,6,0,21,83,65767,0,0,0,0,0
1,3.73,3.73,0.0,109.0,109.0,0.215827,0.215827,0,1,1,0,0,0,0,0,0,2,0,0,165,63807,1,1,0,0,0
0,3.05,3.65,-0.6,139.0,99.0,0.0,0.0,1,1,0,0,0,0,1,1,0,1,0,0,20,97802,1,1,0,0,0
0,3.81,3.17,0.64,99.0,99.0,0.0,0.0,0,0,1,1,0,0,0,0,0,7,1,90,5,108504,1,1,0,0,0
1,3.63,3.69,-0.06,198.0,139.0,0.0,0.0,0,0,1,1,1,0,0,1,0,1,0,1,53,90492,0,0,0,0,0
1,3.17,3.13,0.04,99.0,99.0,0.0,0.0,0,1,1,0,0,0,0,0,0,7,0,0,26,127760,1,1,0,0,0
0,3.17,3.13,0.04,99.0,145.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,0,90,180,70503,0,0,0,0,1
0,3.05,2.5,0.55,169.0,139.0,0.0,0.0,0,0,1,1,0,0,0,0,0,2,0,0,0,43654,1,1,1,0,0
0,3.73,3.09,0.64,99.0,99.0,0.0,0.0,0,0,1,1,0,0,1,0,0,1,0,0,180,46793,1,1,1,0,0
1,3.69,1.74,1.95,139.0,139.0,0.0,0.0,0,0,0,1,0,0,0,0,0,6,0,0,48,72424,0,1,0,0,0
1,3.69,4.32,-0.63,139.0,145.0,0.0,0.0,0,1,1,0,0,0,0,1,0,6,0,0,180,72424,1,1,0,0,0
1,2.69,3.51,-0.82,338.0,99.0,0.0,0.0,0,0,1,1,1,0,0,1,0,6,0,0,81,72424,1,1,0,0,0
0,3.77,4.96,-1.19,168.0,99.0,0.151515,0.0,1,1,0,0,1,0,1,0,0,9,0,6,108,95198,0,1,0,0,0
0,4.28,3.77,0.51,99.0,69.0,0.0,0.30303,0,0,1,1,0,0,0,0,0,9,0,0,7,95198,1,0,0,0,0
0,3.13,4.96,-1.83,99.0,145.0,0.0,0.0,1,1,0,0,0,0,1,0,0,7,0,0,180,122354,0,1,0,0,0
1,3.17,1.21,1.96,198.0,99.0,0.0,0.0,0,0,1,1,1,0,1,0,0,7,1,0,9,122354,1,1,0,0,0
0,4.98,3.37,1.61,278.0,278.0,0.0,0.0,1,0,0,1,1,1,0,0,0,7,0,3,112,60895,1,1,0,0,0
1,2.85,4.36,-1.51,139.0,145.0,0.0,0.0,0,0,1,1,0,0,0,0,0,3,0,19,180,83558,0,0,0,0,0
0,3.11,4.32,-1.21,198.0,139.0,0.0,0.0,0,1,1,0,1,0,1,0,0,3,0,0,46,83558,1,0,0,0,0
1,3.75,4.96,-1.21,208.0,145.0,0.0,0.0,0,0,0,0,1,0,1,1,1,1,0,90,1,72781,1,1,0,0,0
1,2.02,3.09,-1.07,99.0,99.0,0.0,0.0,0,1,0,0,0,0,0,0,0,3,0,89,163,89797,1,1,0,0,0
1,3.77,3.73,0.04,69.0,145.0,0.30303,0.0,0,0,1,1,0,0,1,0,0,3,0,0,180,89797,1,0,0,0,0
1,4.11,3.73,0.38,168.0,198.0,0.151515,0.048076999999999995,0,0,0,0,1,1,0,1,0,3,0,61,180,88802,0,1,0,0,0
0,3.52,4.32,-0.8,278.0,139.0,0.0,0.0,0,0,1,1,1,0,0,0,0,16,0,0,65,101084,1,1,0,0,0
0,3.13,3.45,-0.32,99.0,198.0,0.0,0.0,0,0,1,1,0,1,1,0,0,16,0,0,5,101084,1,1,0,0,0
0,3.69,3.69,0.0,99.0,139.0,0.0,0.0,1,1,0,0,0,0,1,0,1,14,0,0,7,177199,1,0,0,0,0
1,4.96,3.17,1.79,300.0,99.0,0.0,0.0,0,0,0,0,1,0,1,1,0,18,0,90,26,104753,1,0,0,0,0
0,4.96,4.34,0.62,99.0,99.0,0.0,0.0,0,0,0,0,0,0,0,0,1,18,0,90,0,104753,0,1,0,0,0
1,4.36,3.17,1.19,99.0,99.0,0.0,0.0,0,0,0,0,0,0,1,1,0,18,0,0,180,104753,1,1,0,0,0
1,3.09,3.13,-0.04,139.0,278.0,0.0,0.0,0,1,0,0,0,1,0,1,0,18,0,1,116,104753,1,0,0,0,0
0,3.73,3.69,0.04,139.0,139.0,0.0,0.0,1,1,0,0,0,0,1,1,0,18,1,0,34,104753,1,1,0,0,0
0,2.85,4.32,-1.47,278.0,198.0,0.0,0.0,1,1,0,0,1,1,0,0,0,5,0,0,10,81369,0,0,0,0,0
0,3.09,4.36,-1.27,139.0,99.0,0.0,0.0,0,0,0,0,0,0,1,0,0,5,0,0,66,81369,1,1,0,0,0
1,3.73,3.73,0.0,243.0,145.0,0.10989000000000002,0.0,1,0,0,0,0,0,0,1,0,5,0,38,180,97860,1,1,0,0,0
0,3.09,3.09,0.0,139.0,139.0,0.0,0.0,0,0,1,1,0,0,0,0,0,5,0,13,6,106242,0,0,0,0,0
1,4.28,2.56,1.72,104.0,278.0,0.251799,0.0,0,0,1,1,0,1,0,1,0,5,0,17,106,57620,1,0,0,0,0
0,4.28,3.73,0.55,139.0,278.0,0.0,0.0,1,0,0,1,0,1,0,0,0,5,0,0,158,57620,0,0,0,0,0
1,3.69,3.13,0.56,99.0,99.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,99,50519,1,1,0,0,0
0,3.05,5.0,-1.95,139.0,139.0,0.177515,0.0,0,0,0,0,0,0,0,1,0,3,0,2,162,84122,0,0,0,0,0
0,3.73,4.36,-0.63,168.0,69.0,0.151515,0.30303,1,0,0,0,1,0,1,1,0,1,0,0,12,97488,1,1,0,0,0
0,3.73,3.73,0.0,169.0,139.0,0.0,0.0,0,0,1,1,0,0,0,0,1,2,1,1,5,63266,1,1,1,0,0
0,3.69,4.96,-1.27,99.0,99.0,0.0,0.0,0,0,1,1,0,0,0,1,0,1,0,90,70,103891,1,1,0,0,0
1,3.13,4.03,-0.9,0.0,0.0,1.0,1.0,0,0,1,1,0,1,1,0,0,4,1,0,51,129396,1,0,0,0,0
0,4.92,4.92,0.0,69.0,99.0,0.30303,0.0,1,0,0,0,0,0,1,0,0,11,0,1,11,120060,1,1,0,0,0
1,3.05,4.94,-1.89,198.0,208.0,0.0,0.0,0,0,1,1,1,1,0,0,0,11,0,39,180,120060,1,1,0,0,0
1,3.69,3.54,0.15,139.0,278.0,0.0,0.0,1,0,0,1,0,1,0,1,0,11,0,2,4,120060,0,1,0,0,0
0,4.92,3.69,1.23,109.0,139.0,0.215827,0.0,1,1,0,0,0,0,0,0,0,11,0,0,13,120060,0,0,0,0,0
0,4.92,4.92,0.0,99.0,198.0,0.0,0.0,0,0,1,1,0,1,1,1,0,7,0,0,139,216905,0,0,0,0,0
0,4.36,3.09,1.27,139.0,89.0,0.0,0.10101,1,0,0,1,0,0,0,0,0,2,0,85,70,89017,1,1,0,0,0
1,4.32,4.92,-0.6,99.0,193.0,0.0,0.0,0,1,0,0,0,0,1,1,0,5,0,0,0,79034,0,0,0,0,0
1,3.05,2.5,0.55,139.0,139.0,0.0,0.0,0,1,0,0,0,0,1,1,0,6,1,0,28,126761,1,1,0,0,0
1,3.08,2.41,0.67,168.0,129.0,0.151515,0.18867899999999999,0,0,1,0,1,0,1,1,0,6,0,0,180,126761,0,0,0,0,0
0,4.92,4.92,0.0,109.0,109.0,0.0,0.0,1,0,0,0,0,0,0,0,0,2,0,90,13,93787,1,1,0,0,0
1,4.92,3.9,1.02,94.0,198.0,0.050505,0.0,1,0,0,1,0,1,0,0,0,2,0,14,101,93787,1,0,0,0,0
0,3.73,3.33,0.4,99.0,99.0,0.0,0.0,0,0,1,1,0,0,0,0,0,3,0,0,0,105592,0,0,0,0,0
1,3.09,4.88,-1.79,168.0,99.0,0.151515,0.0,0,0,1,1,1,0,1,0,0,9,0,2,180,29613,1,1,0,0,0
0,3.69,4.2,-0.51,99.0,99.0,0.0,0.0,0,1,1,0,0,0,0,0,0,9,0,12,25,29613,1,1,0,0,0
0,3.07,4.96,-1.89,169.0,169.0,0.0,0.0,0,0,0,0,0,0,0,1,0,9,0,0,4,29613,0,1,0,0,0
1,4.2,2.11,2.09,109.0,99.0,0.0,0.0,1,0,0,0,0,0,0,1,0,14,0,90,4,53548,1,0,0,0,0
0,3.05,4.34,-1.29,64.0,99.0,0.353535,0.0,0,0,1,1,0,0,0,0,0,14,0,14,81,53548,0,0,0,0,0
0,3.09,3.69,-0.6,99.0,99.0,0.0,0.0,1,0,0,1,0,0,1,1,0,15,0,21,91,112333,1,1,0,0,0
0,4.01,4.96,-0.95,99.0,99.0,0.0,0.0,1,1,0,0,0,0,0,1,0,15,1,0,39,112333,0,0,0,0,0
0,4.96,4.96,0.0,109.0,94.0,0.215827,0.050505,1,0,0,0,0,0,0,1,1,17,0,0,38,99924,0,0,0,0,0
0,3.69,4.92,-1.23,64.0,124.0,0.353535,0.10791400000000001,0,1,1,0,0,0,0,1,0,17,0,22,108,99924,1,1,0,0,0
0,3.65,4.92,-1.27,69.0,79.0,0.30303,0.275229,0,1,1,0,0,0,1,1,1,17,0,49,180,99924,1,1,0,0,0
0,3.13,3.41,-0.28,139.0,193.0,0.0,0.0,1,0,0,0,0,0,0,1,0,17,0,0,18,99924,1,1,0,0,0
1,3.09,3.65,-0.56,139.0,139.0,0.0,0.0,1,1,0,0,0,0,0,1,0,6,0,0,44,37052,1,1,0,0,0
0,3.13,4.92,-1.79,139.0,139.0,0.0,0.0,1,0,0,1,0,0,0,0,0,6,0,49,2,37052,1,1,0,0,0
1,4.2,4.2,0.0,99.0,19.0,0.0,0.8256879999999999,0,1,0,0,0,0,0,1,0,12,0,0,180,59205,1,0,0,0,0
0,3.32,4.96,-1.64,139.0,139.0,0.0,0.0,1,1,0,0,0,0,1,1,0,12,0,0,49,59205,0,1,0,0,0
0,4.92,3.73,1.19,69.0,109.0,0.30303,0.215827,0,0,0,0,0,0,1,1,0,12,0,3,154,59205,0,0,0,0,0
1,4.56,3.13,1.43,278.0,139.0,0.0,0.0,0,1,1,0,1,0,1,0,0,12,0,0,32,59205,0,1,0,0,0
0,3.09,3.37,-0.28,69.0,198.0,0.30303,0.131579,1,1,0,0,0,1,1,0,0,12,0,0,180,59205,1,0,0,0,0
0,4.96,4.96,0.0,139.0,139.0,0.0,0.0,0,0,1,1,0,0,0,1,0,17,0,0,5,75106,1,1,0,0,0
0,3.13,4.96,-1.83,109.0,159.0,0.215827,0.0,1,1,0,0,0,0,0,0,0,17,0,0,180,75106,1,1,0,0,0
0,3.73,2.58,1.15,139.0,139.0,0.0,0.0,1,1,0,0,0,0,0,1,0,17,0,0,4,75106,0,1,0,0,0
1,4.96,3.99,0.97,109.0,139.0,0.215827,0.177515,0,1,0,0,0,0,0,1,0,17,0,0,81,75106,1,1,0,0,0
0,3.73,4.32,-0.59,248.0,129.0,0.10791400000000001,0.18867899999999999,0,0,1,1,1,0,0,0,0,17,0,0,180,75106,1,1,0,0,0
0,4.96,3.05,1.91,39.0,69.0,0.606061,0.30303,0,0,1,1,0,0,1,1,1,17,0,3,26,75106,1,1,0,0,0
1,3.93,4.1,-0.17,248.0,228.0,0.10791400000000001,0.0,0,0,1,1,1,1,0,1,0,3,0,1,180,93790,0,0,0,0,0
0,4.2,3.65,0.55,99.0,139.0,0.0,0.0,0,1,1,0,0,0,0,1,0,4,0,4,21,72442,0,0,0,0,0
0,4.96,4.36,0.6,99.0,109.0,0.0,0.0,1,1,0,0,0,0,1,0,0,4,0,0,180,72442,1,1,0,0,0
0,4.92,3.09,1.83,169.0,99.0,0.0,0.0,1,0,0,0,0,0,0,1,0,11,0,0,42,76493,0,0,0,0,0
1,3.05,3.69,-0.64,69.0,49.0,0.30303,0.550459,0,0,0,0,0,0,0,0,0,11,0,0,180,76493,0,1,0,0,0
0,3.69,1.78,1.91,69.0,109.0,0.30303,0.0,1,1,0,0,0,0,0,0,0,11,0,19,180,76493,0,1,0,0,0
0,3.13,4.96,-1.83,99.0,99.0,0.0,0.0,1,1,0,0,0,0,0,1,0,17,0,3,131,84802,0,0,0,0,0
1,4.96,3.77,1.19,139.0,129.0,0.0,0.0,0,1,0,0,0,0,1,0,0,17,0,21,180,84802,0,1,0,0,0
0,3.73,3.01,0.72,99.0,109.0,0.0,0.0,0,0,1,1,0,0,1,0,0,17,0,84,144,84802,1,1,0,0,0
1,3.69,3.17,0.52,139.0,139.0,0.0,0.0,1,0,0,1,0,0,1,0,0,2,0,2,23,75724,1,1,0,0,0
0,3.96,4.92,-0.96,168.0,99.0,0.151515,0.0,0,0,1,1,1,0,1,1,0,2,0,0,91,75724,1,1,0,0,0
0,3.99,3.13,0.86,198.0,99.0,0.0,0.0,0,0,1,1,1,0,0,0,0,2,0,0,8,75724,0,0,0,0,0
0,4.96,4.96,0.0,99.0,109.0,0.0,0.215827,0,0,1,1,0,0,0,0,0,2,0,2,154,75724,0,0,0,0,0
0,4.96,4.96,0.0,69.0,99.0,0.30303,0.0,0,0,1,1,0,0,0,0,0,7,0,90,5,80980,0,0,0,0,0
