user_id,interval_between_bookings,not_book_interval,rank
151445,NULL,2,B
151626,NULL,8,B
151648,25,25,B
151727,2,2,A
151892,NULL,101,C
152208,NULL,331,C
152231,NULL,143,B
152537,NULL,191,C
152776,NULL,178,C
152904,26,26,B
153050,NULL,41,C
153217,12,12,B
153240,113,113,B
153288,NULL,80,B
153461,NULL,220,C
153574,NULL,143,C
153748,1,1,B
153936,NULL,100,C
154074,NULL,38,B
154258,2,2,C
154272,NULL,25,B
154320,273,273,C
154475,NULL,228,C
154549,NULL,29,B
154585,42,42,B
154605,NULL,120,B
154616,0,0,B
154712,NULL,111,C
154814,NULL,328,C
154903,NULL,29,C
155225,NULL,110,C
155305,NULL,48,C
155358,NULL,203,C
155360,0,0,C
155390,NULL,27,C
155489,16,16,C
155605,87,87,B
155625,NULL,41,C
155656,NULL,211,C
155662,69,69,B
155988,84,84,C
156267,NULL,123,C
156359,NULL,92,C
156399,NULL,101,C
156517,NULL,138,C
156582,NULL,52,C
156676,0,0,C
156683,36,36,A
156707,NULL,63,C
156783,97,97,C
157065,9,9,AA
157245,17,17,B
157417,5,5,B
157516,24,24,B
157587,16,16,B
157596,55,55,B
157662,118,118,B
157698,0,0,B
157786,NULL,242,C
157789,NULL,84,C
157901,4,4,B
157903,5,5,B
157935,50,50,B
157975,NULL,176,C
158123,15,15,A
158190,NULL,203,C
158329,NULL,6,C
158385,NULL,60,B
158607,24,24,B
158769,91,91,B
158785,NULL,131,C
158788,131,131,B
158834,45,45,B
158843,NULL,77,C
158891,NULL,84,B
158911,171,171,B
159172,NULL,226,C
159180,9,9,B
159301,0,0,AA
159333,NULL,204,C
159466,28,28,B
159526,NULL,263,C
159653,21,21,B
159719,NULL,94,C
159880,NULL,275,C
159932,NULL,13,C
159989,54,54,B
159997,NULL,218,C
160027,41,41,B
160091,0,0,B
160254,6,6,B
160304,154,154,B
160308,NULL,43,B
160524,69,69,C
160540,NULL,7,B
160589,NULL,149,C
160622,NULL,113,C
160681,NULL,174,C
160773,4,4,B
160871,13,13,A
161205,6,6,A
161267,79,79,B
161271,NULL,115,C
161314,NULL,78,C
161394,NULL,118,B
161415,NULL,38,C
161458,21,21,AA
161523,NULL,172,C
161566,NULL,175,C
161577,13,13,AA
161761,7,7,AA
161776,NULL,53,C
161980,NULL,229,C
162074,110,110,C
162163,97,97,C
162350,NULL,230,C
162391,NULL,183,C
162456,NULL,30,C
162541,NULL,243,C
162901,NULL,51,B
163118,94,94,B
163194,119,119,B
163203,NULL,240,C
163217,2,2,B
163218,NULL,163,C
163234,7,7,A
163276,175,175,B
163370,NULL,174,C
163395,NULL,13,B
163404,NULL,294,C
163420,NULL,295,C
163700,91,91,C
163850,NULL,162,B
164191,14,14,AA
164224,306,306,C
164239,44,44,B
164276,216,216,B
164278,NULL,146,C
164320,26,26,B
164462,215,215,C
164543,71,71,C
164724,48,48,A
164895,3,3,AA
164896,41,41,AAA
164898,44,44,B
165023,27,27,C
165080,NULL,3,C
165289,4,4,B
165369,NULL,142,C
165447,NULL,86,B
165466,NULL,197,C
165476,6,6,B
165628,NULL,213,C
165654,111,111,C
165722,13,13,B
165738,72,72,C
165781,NULL,87,C
165964,NULL,91,C
165995,1,1,AA
166054,NULL,76,C
166069,NULL,342,C
166181,25,25,B
166213,44,44,B
166334,NULL,106,C
166371,NULL,89,C
166448,7,7,B
166524,NULL,266,C
166630,40,40,B
166650,140,140,C
166741,NULL,190,C
166972,94,94,B
166992,30,30,A
167060,NULL,209,C
167126,27,27,B
167137,NULL,49,B
167156,NULL,298,C
167240,NULL,323,C
167251,NULL,232,C
167284,5,5,B
167496,35,35,A
167543,65,65,C
167655,NULL,124,C
167826,NULL,276,C
167888,8,8,A
168191,6,6,A
168310,167,167,C
168345,91,91,B
168482,NULL,79,C
168496,NULL,0,C
168543,NULL,235,C
168966,NULL,38,C
169010,96,96,B
169031,33,33,A
169064,76,76,A
169290,NULL,124,C
169321,77,77,A
169427,NULL,61,B
169533,NULL,106,C
169617,NULL,115,B
169633,80,80,B
169637,163,163,C
169676,47,47,C
169956,32,32,C
169970,NULL,163,C
169999,NULL,16,C
170035,47,47,B
170047,NULL,155,C
170290,85,85,C
170484,29,29,B
170801,NULL,23,B
170930,NULL,158,C
170989,NULL,285,C
171020,71,71,B
171208,NULL,170,C
171221,NULL,213,C
171273,NULL,106,B
171301,NULL,228,C
171536,NULL,39,C
171603,38,38,B
171869,75,75,B
171949,4,4,A
172035,NULL,135,C
172160,66,66,B
172168,NULL,36,B
172174,NULL,77,B
172271,NULL,131,B
172299,NULL,184,C
172306,NULL,89,B
172430,17,17,B
172449,61,61,C
172526,9,9,A
172669,NULL,263,C
172705,39,39,B
172737,NULL,121,B
172744,151,151,C
172818,NULL,27,C
172855,NULL,73,B
172948,NULL,3,C
172979,49,49,B
172985,NULL,40,B
173019,16,16,C
173025,50,50,B
173224,NULL,65,C
173236,46,46,B
173330,NULL,104,C
173338,152,152,C
173535,223,223,C
173551,97,97,B
173612,8,8,AA
173710,NULL,105,C
173750,118,118,C
173785,78,78,B
173882,NULL,269,C
174047,56,56,B
174147,11,11,B
174148,NULL,63,C
174168,18,18,A
174246,NULL,115,B
174481,33,33,B
174589,5,5,A
174649,NULL,361,C
174708,107,107,B
174768,NULL,94,C
174803,5,5,A
174971,62,62,B
174981,NULL,8,B
174992,NULL,62,C
175242,NULL,75,B
175356,NULL,163,C
175442,NULL,169,C
175510,4,4,B
175521,51,51,B
175887,165,165,C
176354,NULL,93,C
176486,NULL,99,C
176629,NULL,16,B
176677,NULL,33,B
176731,237,237,C
176770,NULL,9,C
176883,43,43,C
176981,NULL,209,C
177048,NULL,287,C
177190,NULL,150,C
177246,12,12,B
177274,0,0,A
177289,NULL,42,C
177465,27,27,C
177505,135,135,B
177537,30,30,B
177607,28,28,C
177611,NULL,236,C
177722,NULL,148,C
177761,137,137,B
177787,NULL,50,C
177803,45,45,B
177853,NULL,316,C
177919,NULL,190,C
178015,25,25,B
178047,0,0,C
178072,NULL,103,C
178090,293,293,C
178140,NULL,212,C
178160,NULL,250,C
178257,23,23,B
178268,27,27,B
178320,NULL,272,C
178359,125,125,C
178499,NULL,4,B
178595,40,40,B
178630,NULL,352,C
178674,NULL,149,C
178693,NULL,80,B
178770,0,0,C
178895,10,10,B
178899,36,36,A
178942,0,0,B
179339,NULL,30,B
179753,NULL,278,C
179998,NULL,35,B
180279,18,18,B
180389,170,170,C
180420,43,43,B
180663,NULL,40,B
180685,NULL,319,C
180698,76,76,B
180768,26,26,AA
180882,13,13,B
180912,71,71,B
180957,NULL,142,B
181016,NULL,10,C
181071,NULL,1,B
181087,75,75,B
181138,214,214,C
181141,21,21,AA
181310,13,13,C
181313,NULL,166,B
181405,NULL,58,C
181444,NULL,33,B
181483,NULL,58,C
181504,NULL,184,C
181513,NULL,164,C
181536,2,2,A
181694,NULL,11,C
181718,NULL,275,C
181835,17,17,B
181853,6,6,B
181880,111,111,C
181971,61,61,B
181975,23,23,B
181978,NULL,57,C
182092,169,169,B
182130,NULL,145,C
182368,NULL,69,B
182417,NULL,318,C
182499,NULL,218,C
182627,NULL,106,B
182714,5,5,B
182754,89,89,B
182937,99,99,A
183003,56,56,A
183013,NULL,77,C
183116,NULL,254,C
183158,NULL,33,B
183256,NULL,12,B
183369,7,7,C
183437,38,38,B
183448,NULL,66,C
183523,8,8,B
183734,56,56,B
183829,203,203,C
183927,51,51,C
183972,76,76,B
184006,177,177,B
184165,27,27,C
184289,NULL,135,C
184372,NULL,197,C
184497,7,7,A
184617,NULL,182,C
184702,28,28,C
184886,0,0,B
185070,0,0,B
185073,NULL,35,B
185186,NULL,9,C
185198,5,5,B
185358,NULL,311,C
185367,15,15,B
185477,10,10,B
185503,126,126,B
185528,NULL,55,C
185573,81,81,C
185604,1,1,B
185713,6,6,B
185833,NULL,148,C
185900,NULL,336,C
186030,20,20,B
186184,223,223,C
186229,2,2,B
186309,21,21,B
186589,7,7,B
186607,NULL,85,C
186637,86,86,B
186639,68,68,C
186777,NULL,83,C
186826,9,9,B
186845,NULL,30,B
186948,12,12,B
187052,230,230,B
187067,32,32,B
187177,92,92,B
187233,1,1,AA
187295,90,90,B
187318,14,14,AA
187321,NULL,58,C
187349,NULL,206,C
187371,114,114,B
187396,41,41,B
187440,56,56,B
187511,NULL,107,C
187642,112,112,B
187726,NULL,338,C
187864,NULL,33,C
187979,84,84,B
188050,NULL,8,B
188056,5,5,A
188057,NULL,85,C
188075,99,99,B
188116,85,85,B
188153,16,16,B
188213,NULL,170,C
188241,NULL,277,C
188425,6,6,AA
188437,NULL,303,C
188498,NULL,23,B
188547,NULL,171,C
188634,NULL,292,C
188644,84,84,C
188796,NULL,260,C
188823,266,266,C
188886,74,74,B
188941,NULL,205,C
188963,NULL,231,C
189015,NULL,354,C
189036,NULL,50,B
189055,40,40,A
189094,NULL,70,C
189435,NULL,62,B
189465,NULL,28,B
189523,13,13,B
189534,NULL,148,B
189543,1,1,A
189607,32,32,B
189742,NULL,146,B
189850,NULL,66,B
189898,22,22,C
190001,NULL,45,B
190014,52,52,B
190069,NULL,27,B
190192,NULL,326,C
190281,2,2,B
190344,NULL,1,C
190450,NULL,86,C
190475,10,10,B
190600,NULL,21,B
190613,48,48,A
190661,NULL,48,B
190739,NULL,142,B
190750,81,81,C
190862,NULL,168,B
190892,6,6,B
190959,63,63,C
191052,NULL,24,B
191210,NULL,113,C
191262,NULL,5,C
191320,188,188,C
191352,NULL,16,B
191501,NULL,238,C
191569,NULL,126,C
191581,NULL,94,B
191596,71,71,B
191621,8,8,AA
191659,122,122,B
191715,NULL,135,C
191735,NULL,190,C
191740,NULL,35,B
191756,NULL,105,C
191764,41,41,B
191799,114,114,B
191812,NULL,94,B
191825,25,25,B
192002,137,137,C
192146,NULL,311,C
192191,13,13,B
192401,130,130,B
192546,7,7,B
192553,4,4,B
192637,17,17,AA
192740,83,83,B
192809,NULL,287,C
192815,25,25,B
192823,13,13,A
192872,8,8,B
192930,11,11,A
192997,NULL,246,C
193038,7,7,C
193057,49,49,B
193127,NULL,9,B
193161,6,6,B
193172,NULL,218,C
193211,NULL,212,C
193354,6,6,C
193423,25,25,A
193455,198,198,B
193606,NULL,178,C
193652,NULL,36,B
193721,101,101,B
193723,NULL,49,B
193754,161,161,B
193843,NULL,257,C
193845,NULL,300,C
193851,31,31,C
193865,34,34,B
193917,81,81,B
194043,NULL,279,C
194260,222,222,B
194288,NULL,130,C
194291,NULL,64,C
194294,85,85,A
194385,2,2,C
194474,7,7,B
194527,NULL,34,B
194590,13,13,C
194671,NULL,5,B
194789,0,0,B
194897,NULL,38,B
194930,50,50,B
195067,108,108,B
195119,77,77,B
195129,NULL,68,B
195130,NULL,7,B
195358,NULL,84,C
195412,NULL,200,C
195424,NULL,174,C
195503,NULL,43,C
195603,NULL,59,C
195675,7,7,B
195927,90,90,B
196087,26,26,C
196420,42,42,B
196477,151,151,C
196502,NULL,157,C
196557,NULL,26,B
196736,11,11,B
196933,10,10,B
197074,NULL,156,C
197087,NULL,196,C
197263,NULL,282,C
197281,NULL,325,C
197332,111,111,B
197360,NULL,55,C
197508,NULL,92,B
197612,4,4,B
197711,139,139,C
197801,NULL,216,C
197914,138,138,C
198048,16,16,B
198058,NULL,17,B
198292,54,54,B
198373,63,63,C
198441,38,38,B
198840,NULL,145,B
198985,NULL,164,C
199286,8,8,B
199350,NULL,207,C
199513,28,28,B
199613,NULL,15,C
199645,41,41,A
199789,17,17,B
199893,21,21,B
199976,NULL,55,B
200062,163,163,C
200114,NULL,174,C
200404,NULL,56,C
200790,NULL,288,C
200837,NULL,66,C
200875,45,45,A
200930,147,147,B
200950,NULL,176,C
201017,NULL,0,C
201069,NULL,166,C
201125,NULL,296,C
201311,5,5,AA
201328,NULL,174,C
201398,NULL,77,C
201450,NULL,16,B
201455,NULL,229,C
201478,7,7,B
201720,188,188,C
201722,0,0,B
201762,8,8,B
201898,NULL,55,C
201917,63,63,B
201931,110,110,C
201975,NULL,197,C
202051,NULL,300,C
202154,0,0,B
202159,36,36,B
202320,82,82,B
202404,28,28,B
202584,NULL,327,C
202608,50,50,C
202710,56,56,B
202839,NULL,264,C
202990,NULL,136,C
203035,NULL,10,B
203121,18,18,A
203122,26,26,A
203200,NULL,133,B
203246,NULL,236,C
203513,76,76,C
203524,113,113,C
203596,NULL,65,B
203640,NULL,332,C
203707,NULL,72,C
203916,77,77,C
203980,NULL,269,C
204042,14,14,A
204143,44,44,B
204329,31,31,C
204605,23,23,B
204659,NULL,254,C
204800,16,16,B
204919,5,5,B
204956,NULL,175,C
205042,48,48,AA
205283,137,137,B
205292,5,5,A
205318,43,43,B
205370,29,29,C
205383,NULL,311,C
205417,NULL,161,C
205496,NULL,199,C
205699,NULL,178,C
205791,182,182,B
205794,NULL,2,C
205798,5,5,A
205831,20,20,B
205887,NULL,17,C
205929,55,55,B
205992,162,162,C
206175,42,42,C
206225,NULL,222,C
206235,0,0,A
206239,NULL,314,C
206352,14,14,C
206400,18,18,A
206535,3,3,AA
206566,NULL,247,C
206577,NULL,299,C
206602,32,32,B
206672,161,161,B
206702,NULL,168,C
206841,15,15,A
207028,NULL,241,C
207139,NULL,232,C
207141,27,27,A
207290,NULL,292,C
207320,80,80,C
207369,NULL,103,C
207382,NULL,159,B
207402,48,48,A
207411,244,244,C
207488,104,104,C
207562,66,66,B
207632,NULL,216,C
207649,167,167,C
207676,311,311,C
207728,NULL,75,C
207830,NULL,223,C
207858,NULL,42,B
207910,NULL,136,C
208147,54,54,B
208355,NULL,134,C
208384,33,33,B
208421,NULL,58,B
208450,42,42,C
208492,NULL,185,C
208687,138,138,B
208707,55,55,AA
208746,NULL,107,C
208783,8,8,A
208786,29,29,AA
208807,NULL,174,C
208808,135,135,B
208875,67,67,B
208882,24,24,B
209020,42,42,B
209094,77,77,A
209175,94,94,C
209284,22,22,C
209315,25,25,B
209433,NULL,288,C
209435,35,35,C
209460,6,6,AA
209574,NULL,7,B
209627,NULL,163,B
209633,NULL,276,C
209638,102,102,B
209723,24,24,C
209796,NULL,260,C
209815,14,14,B
209934,63,63,C
210027,48,48,B
210086,NULL,152,C
210088,NULL,191,C
210153,18,18,A
210159,31,31,A
210229,32,32,B
210384,NULL,78,C
210424,42,42,A
210504,NULL,64,B
210510,23,23,B
210522,NULL,205,C
210607,23,23,B
210667,NULL,57,B
210783,NULL,70,B
210995,6,6,C
211004,NULL,103,C
211107,120,120,A
211121,99,99,B
211198,1,1,AA
211204,NULL,191,C
211208,53,53,C
211263,7,7,AA
211290,63,63,C
211296,NULL,259,C
211319,43,43,B
211320,NULL,178,C
211357,NULL,310,C
211390,NULL,298,C
211419,NULL,102,B
211429,7,7,B
211666,NULL,191,C
211691,NULL,74,C
211989,NULL,211,C
211993,53,53,AA
212104,NULL,231,C
212234,29,29,B
212328,NULL,305,C
212348,NULL,150,C
212422,NULL,74,C
212490,13,13,B
212510,7,7,B
212546,1,1,B
212555,5,5,B
212588,1,1,A
212660,NULL,290,C
212723,NULL,268,C
212812,44,44,B
212816,13,13,A
212922,237,237,C
212951,NULL,331,C
212966,27,27,B
212977,2,2,C
213028,1,1,AA
213061,NULL,109,C
213260,NULL,142,C
213408,24,24,B
213564,NULL,15,B
213698,58,58,B
213706,NULL,182,C
213765,NULL,120,C
213851,149,149,C
213942,NULL,72,B
213945,NULL,5,B
213961,NULL,62,B
213999,19,19,B
214137,NULL,238,C
214143,NULL,76,C
214171,16,16,B
214197,NULL,184,C
214245,162,162,C
214248,NULL,224,C
214274,34,34,AA
214403,NULL,62,B
214429,NULL,110,B
214479,108,108,C
214670,NULL,176,C
214814,NULL,202,C
214826,NULL,99,B
214889,27,27,A
214931,2,2,A
214935,NULL,188,C
215009,NULL,35,B
215076,105,105,B
215151,NULL,37,C
215225,NULL,84,C
215259,NULL,16,B
215315,14,14,B
215406,NULL,25,C
215453,NULL,37,C
215471,179,179,C
215613,NULL,166,C
215675,NULL,102,C
215784,NULL,54,C
215792,28,28,B
215830,49,49,B
216157,NULL,341,C
216199,268,268,B
216235,NULL,154,C
216264,NULL,58,B
216340,7,7,B
216380,NULL,137,B
216438,NULL,85,C
216646,NULL,241,C
216656,NULL,278,C
216732,4,4,A
216762,NULL,232,C
216849,24,24,B
216857,93,93,C
216880,NULL,89,C
216943,NULL,180,C
216960,NULL,89,B
216966,NULL,88,C
217004,NULL,45,B
217064,7,7,B
217070,103,103,A
217110,NULL,155,B
217309,15,15,B
217336,NULL,63,C
217337,14,14,B
217362,10,10,C
217381,NULL,10,C
217389,47,47,B
217427,NULL,140,C
217456,NULL,211,C
217504,NULL,257,C
217595,32,32,B
217637,NULL,18,C
217824,11,11,C
217964,NULL,2,C
218028,NULL,176,C
218044,10,10,B
218136,NULL,345,C
218329,126,126,B
218369,NULL,93,B
218372,4,4,A
218375,14,14,AA
218498,42,42,A
218523,88,88,B
218660,NULL,78,C
218664,NULL,126,C
218672,43,43,C
218704,128,128,B
218797,NULL,35,C
218823,132,132,B
218847,44,44,B
218897,NULL,198,C
219048,NULL,163,C
219079,NULL,26,C
219133,NULL,277,C
219264,71,71,C
219309,NULL,159,C
219346,14,14,A
219363,224,224,C
219377,51,51,B
219386,NULL,283,C
219714,NULL,207,C
219808,19,19,B
219851,156,156,C
219852,NULL,294,C
219868,NULL,63,B
219890,NULL,276,C
219915,15,15,B
219938,7,7,A
219978,9,9,B
220043,19,19,B
220047,131,131,B
220059,11,11,B
220172,28,28,A
220191,70,70,B
220230,66,66,B
220412,62,62,AA
220445,1,1,B
220575,NULL,276,C
220588,NULL,79,B
220628,NULL,226,C
220674,NULL,58,B
220780,41,41,A
220829,13,13,A
220896,NULL,106,B
220950,NULL,202,C
221010,NULL,324,C
221112,84,84,B
221128,NULL,173,C
221135,4,4,A
221341,NULL,270,C
221398,NULL,313,C
221494,39,39,B
221500,NULL,268,C
221529,NULL,276,C
221574,NULL,227,C
221684,NULL,107,C
221715,NULL,131,C
221747,67,67,B
221810,NULL,69,B
221846,NULL,89,B
221855,1,1,B
221977,5,5,C
221995,7,7,C
222021,NULL,63,C
222108,85,85,C
222172,NULL,276,C
222243,NULL,143,C
222268,NULL,92,C
222277,NULL,127,C
222357,NULL,348,C
222451,NULL,84,B
222605,NULL,50,B
222648,14,14,B
222749,35,35,C
222839,56,56,B
222879,70,70,B
222904,NULL,38,C
222972,NULL,151,C
223043,NULL,77,B
223331,NULL,69,C
223536,13,13,B
223601,95,95,B
223702,NULL,123,C
223703,13,13,B
223775,113,113,B
223780,70,70,B
223948,NULL,77,C
224105,NULL,238,C
224225,NULL,235,C
224278,NULL,316,C
224308,59,59,B
224371,86,86,C
224429,120,120,B
224472,0,0,C
224520,NULL,206,C
224533,NULL,129,B
224666,NULL,225,C
224740,24,24,B
224747,106,106,C
224797,NULL,268,C
224809,59,59,B
224825,5,5,B
224849,NULL,165,C
224853,NULL,94,B
224883,NULL,170,C
225128,25,25,C
225184,15,15,B
225221,2,2,B
225284,14,14,AA
225366,41,41,B
225436,NULL,236,C
225444,NULL,290,C
225551,NULL,50,B
225629,62,62,C
225811,9,9,AA
225866,50,50,B
225878,NULL,251,C
225975,84,84,A
226007,0,0,C
226028,96,96,B
226076,NULL,132,B
226206,NULL,202,C
226331,14,14,B
226431,NULL,312,C
226450,NULL,76,B
226496,NULL,21,C
226577,NULL,230,C
226712,NULL,5,C
226716,NULL,26,C
226761,63,63,C
226784,NULL,346,C
226990,NULL,8,C
227101,NULL,34,C
227158,NULL,278,C
227161,NULL,36,C
227196,2,2,B
227197,29,29,C
227443,5,5,C
227507,6,6,B
227552,85,85,B
227602,14,14,B
227647,NULL,244,C
227713,NULL,184,C
227722,235,235,C
227760,7,7,A
227856,NULL,78,C
227898,NULL,85,C
227984,12,12,A
228054,NULL,31,B
228086,43,43,B
228142,114,114,B
228160,NULL,86,C
228205,NULL,173,C
228258,NULL,283,C
228366,5,5,B
228367,NULL,156,C
228432,NULL,86,B
228492,NULL,169,C
228528,15,15,B
228645,NULL,2,B
228689,42,42,B
228698,NULL,2,B
228748,191,191,B
228824,62,62,C
228908,NULL,198,C
228952,NULL,91,B
228961,20,20,B
228970,31,31,B
229042,96,96,C
229103,20,20,B
229252,NULL,76,B
229382,NULL,151,C
229386,30,30,B
229401,27,27,B
229418,NULL,94,B
229451,14,14,A
229559,NULL,293,C
229614,41,41,B
229617,8,8,AA
229628,1,1,AAA
229647,217,217,C
229691,26,26,AA
229743,41,41,AA
229796,NULL,335,C
229822,NULL,162,C
229842,NULL,131,B
229892,175,175,C
229898,8,8,AA
229927,NULL,43,C
230019,NULL,244,C
230085,NULL,23,B
230171,0,0,B
230215,46,46,A
230217,55,55,C
230387,175,175,C
230481,NULL,79,C
230489,31,31,C
230514,29,29,A
230535,8,8,AAA
230584,6,6,C
230606,NULL,142,C
230679,NULL,71,C
230735,NULL,202,C
230777,57,57,A
230912,NULL,58,B
231200,17,17,C
231357,3,3,B
231359,69,69,B
231526,243,243,C
231566,NULL,24,B
231805,0,0,B
231851,NULL,73,C
231855,NULL,52,B
231925,NULL,101,C
232115,NULL,86,C
232124,8,8,B
232218,NULL,268,C
232588,50,50,B
233045,NULL,94,C
233139,13,13,A
233339,NULL,145,C
233440,NULL,275,C
233445,NULL,127,B
233570,NULL,145,C
233599,NULL,324,C
233753,NULL,310,C
234113,4,4,B
234403,NULL,9,C
234458,NULL,80,B
234624,NULL,150,C
234707,NULL,200,C
234919,10,10,A
234920,184,184,C
235341,195,195,B
235344,NULL,223,C
235426,104,104,B
235539,65,65,B
235632,67,67,C
235848,NULL,17,C
235889,NULL,23,B
236003,NULL,86,C
236045,NULL,283,C
236088,10,10,B
236101,NULL,260,C
236240,NULL,32,B
236262,NULL,39,B
236317,51,51,B
236378,30,30,B
236757,104,104,C
236897,136,136,B
236910,NULL,204,C
237015,NULL,119,B
237016,56,56,C
237152,0,0,AA
237210,35,35,C
237219,NULL,227,C
237275,31,31,C
237287,84,84,B
237307,NULL,25,C
237343,NULL,18,C
237383,61,61,B
237488,64,64,B
237527,NULL,90,B
237589,40,40,B
237627,153,153,B
237628,88,88,B
237644,187,187,C
237652,1,1,C
237719,NULL,112,B
237770,NULL,73,C
237823,NULL,255,C
238011,90,90,B
238124,15,15,AA
238134,NULL,351,C
238141,59,59,B
238191,18,18,A
238257,NULL,69,B
238258,NULL,10,B
238317,32,32,B
238382,16,16,C
238385,6,6,B
238404,NULL,90,B
238471,10,10,A
238527,NULL,63,B
238566,NULL,283,C
238572,NULL,289,C
238756,NULL,11,C
238789,9,9,AA
238821,19,19,A
238844,NULL,155,C
238866,2,2,AA
238884,NULL,149,C
238923,NULL,344,C
239050,204,204,B
239127,26,26,C
239264,56,56,B
239300,NULL,242,C
239399,NULL,92,B
239619,NULL,15,B
239670,NULL,116,B
239691,17,17,B
239698,NULL,102,B
239759,NULL,297,C
239786,38,38,B
239791,22,22,B
239868,7,7,B
239944,114,114,B
239959,33,33,C
239967,33,33,B
240089,4,4,B
240126,142,142,C
240234,71,71,B
240261,NULL,120,C
240358,7,7,B
240371,NULL,239,C
240373,183,183,C
240378,4,4,AA
240414,73,73,B
240441,NULL,321,C
240580,NULL,9,C
240602,NULL,293,C
241090,18,18,A
241159,126,126,C
241225,NULL,285,C
241233,285,285,C
241699,66,66,B
241812,0,0,B
241857,NULL,174,C
242033,21,21,C
242117,186,186,B
242205,NULL,85,C
242358,35,35,B
242360,NULL,28,B
242496,NULL,123,B
242594,56,56,C
242666,7,7,C
242885,NULL,86,B
243054,NULL,232,C
243090,58,58,C
243201,230,230,C
243216,NULL,295,C
243236,NULL,33,C
243283,4,4,B
243305,2,2,AA
243378,7,7,A
243618,2,2,C
243752,109,109,C
243787,NULL,167,C
243811,NULL,156,B
243953,NULL,9,B
244005,42,42,B
244076,NULL,189,C
244098,NULL,126,C
244108,NULL,214,C
244271,49,49,B
244371,NULL,66,B
244396,7,7,A
244589,118,118,B
244625,NULL,163,B
244663,NULL,94,C
244699,NULL,284,C
244761,21,21,A
244778,1,1,B
244790,NULL,293,C
244952,NULL,105,C
244961,NULL,157,C
244984,44,44,C
245090,NULL,39,C
245162,NULL,121,C
245196,13,13,AA
245202,NULL,206,C
245232,11,11,C
245236,21,21,B
245411,NULL,33,B
245456,5,5,B
245458,NULL,46,C
245574,NULL,236,C
245607,NULL,192,C
245684,64,64,B
245748,106,106,C
245780,13,13,B
245797,NULL,164,C
245803,NULL,0,C
245945,45,45,A
246048,41,41,B
246079,4,4,A
246124,45,45,B
246155,NULL,53,B
246231,NULL,310,C
246235,NULL,286,C
246251,NULL,146,C
246275,95,95,B
246298,NULL,224,C
246314,251,251,C
246335,NULL,37,C
246393,NULL,161,C
246434,17,17,C
246474,28,28,B
246486,54,54,C
246516,NULL,150,B
246575,NULL,46,B
246769,NULL,223,C
247120,NULL,355,C
247180,15,15,B
247195,NULL,261,C
247201,NULL,47,B
247229,NULL,25,B
247289,NULL,77,C
247328,12,12,B
247329,13,13,B
247331,NULL,2,B
247563,NULL,51,C
247775,NULL,266,C
247811,60,60,B
248005,NULL,8,B
248007,55,55,B
248055,NULL,196,C
248110,64,64,B
248179,45,45,B
248301,18,18,B
248306,NULL,72,B
248346,77,77,B
248360,NULL,3,B
248428,63,63,B
248543,132,132,B
248682,0,0,B
248763,NULL,65,B
248809,176,176,B
248936,NULL,44,C
248981,NULL,98,B
249037,199,199,B
249126,NULL,285,C
249162,75,75,B
249179,NULL,229,C
249180,NULL,266,C
249213,NULL,261,C
249302,10,10,AA
249384,NULL,304,C
249496,3,3,A
249722,19,19,B
249913,6,6,AA
249947,NULL,282,C
249986,10,10,C
250004,NULL,234,C
250029,20,20,C
250091,NULL,192,C
250245,NULL,30,C
250277,6,6,A
250338,NULL,126,C
250351,63,63,B
250407,NULL,113,C
250416,NULL,291,C
250451,52,52,C
250452,59,59,B
250646,NULL,129,C
250695,NULL,28,B
250827,1,1,B
250830,NULL,113,C
250976,14,14,B
251051,NULL,214,C
251066,99,99,B
251155,228,228,B
251162,11,11,C
251210,37,37,C
251296,6,6,B
251330,56,56,A
251368,0,0,A
251396,NULL,232,C
251479,NULL,109,B
251490,109,109,C
251545,10,10,B
251548,30,30,B
251562,15,15,B
251595,244,244,C
251620,NULL,32,B
251622,18,18,C
251719,95,95,C
251765,NULL,353,C
251769,31,31,A
251826,83,83,C
251894,33,33,B
252012,NULL,87,B
252162,NULL,231,C
252633,15,15,AA
252671,NULL,78,B
252680,56,56,B
252734,NULL,216,C
252811,NULL,192,C
252880,32,32,C
252959,NULL,362,C
252960,21,21,AA
253100,NULL,244,C
253104,21,21,A
253131,145,145,B
253257,NULL,158,C
253370,46,46,B
253383,94,94,C
253451,NULL,31,B
253531,0,0,B
253552,34,34,A
253596,NULL,275,C
253637,NULL,257,C
253678,NULL,303,C
253730,1,1,B
253731,NULL,284,C
253802,16,16,B
253844,21,21,B
253986,98,98,B
254120,NULL,57,C
254137,NULL,307,C
254157,109,109,B
254245,98,98,B
254258,85,85,B
254293,NULL,267,C
254411,NULL,225,C
254455,78,78,AA
254565,147,147,B
254605,13,13,B
254817,NULL,168,C
254962,26,26,B
254994,NULL,326,C
254998,NULL,200,C
255004,NULL,36,B
255010,NULL,103,C
255028,48,48,B
255178,NULL,222,C
255399,NULL,315,C
255612,NULL,348,C
255629,95,95,B
255653,NULL,31,B
255673,NULL,211,C
255693,NULL,266,C
255701,19,19,B
255851,40,40,B
255867,21,21,B
255920,NULL,237,C
255930,NULL,267,C
255998,NULL,232,C
256014,NULL,153,C
256062,4,4,B
256090,62,62,B
256103,NULL,139,C
256159,NULL,345,C
256347,221,221,C
256382,17,17,B
256444,4,4,AAA
256449,NULL,35,B
256470,NULL,19,B
